,author,date,n_likes,n_reposts,with_photo,is_repost?,text
2204,dying,25 июн 2015,1375,16,False,False,хотеть убивать взгляд весь бесить
2205,dying,25 июн 2015,1361,21,False,False,удалять друг бросать трубка .. демонстративно уходить .. обижаться .. психовать .. посылать .. думать это девушка это парень
2206,dying,25 июн 2015,1387,27,False,False,доченька связываться плохой компания мама основывать
2207,dying,25 июн 2015,1250,17,False,False,стремиться нравиться человек нравиться
2208,dying,25 июн 2015,1214,9,False,False,нравиться упаковывать
2209,dying,25 июн 2015,940,7,False,False,хотеть глаз мочь делать фотография
2210,dying,25 июн 2015,924,21,False,False,карий глазок принцесса
2211,dying,25 июн 2015,1186,19,False,False,счастие глаз карий
2212,dying,25 июн 2015,856,6,False,False,хотеть шоколадный шоколад шоколад шоколад
2213,dying,25 июн 2015,1300,19,False,False,семейный положение ай хуй знать ваща че происходить аля
2214,dying,25 июн 2015,890,16,False,False,возраст отпадать желание что-то доказывать спорить легко просто промолчать кивнуть уходить
2215,dying,25 июн 2015,1224,14,False,False,доча бухать мама паучок
2216,dying,25 июн 2015,934,10,False,False,реветь вздуматься баба
2217,dying,25 июн 2015,882,3,False,False,хотеть пресс сказать ахахахахах отвечать лень
2218,dying,25 июн 2015,914,7,False,False,покидать спасибо одиночество это милый
2219,dying,25 июн 2015,783,9,False,False,уезжать жить бельгия уезжать туда петь рапапа мочь навсегда
2220,dying,25 июн 2015,749,10,False,False,любовь ВИ гон рапап рапапап тунайт
2221,dying,25 июн 2015,881,11,False,False,зеленый глаз самый загадочный
2222,dying,25 июн 2015,811,5,False,False,рядом
2223,dying,25 июн 2015,1062,13,False,False,искать друг лето который гулять
2224,dying,25 июн 2015,661,7,False,False,никто подымать настроение
2225,dying,25 июн 2015,1241,20,False,False,хороший глаз голубой
2226,dying,25 июн 2015,547,15,False,False,vk com id0 1425276312 человек самый прекрасный
2227,dying,25 июн 2015,1006,15,False,False,настоящий друг ржать чай
2228,dying,25 июн 2015,955,9,False,False,добиваться весь хотеть иначе
2229,dying,25 июн 2015,1261,25,False,False,девочка который обожать рэп
2230,dying,25 июн 2015,1050,5,False,False,заботиться ощущение твой сердце завертывать одеяло
2231,dying,25 июн 2015,1560,23,False,False,изменяться ахуевать
2232,dying,25 июн 2015,1008,13,False,False,кусать шея
2233,dying,24 июн 2015,1582,15,False,False,девушка парень почему красивый девушка парень мама начинать
2234,dying,24 июн 2015,1171,12,False,False,лишь встречать
2235,dying,24 июн 2015,1130,22,False,False,предавать прощать уходить желать счастливый путь оставаться рядом ценить любить уважать
2236,dying,24 июн 2015,1202,19,False,False,любить
2237,dying,24 июн 2015,1161,16,False,False,любить бесить человек
2238,dying,24 июн 2015,766,6,False,False,век пойти
2239,dying,24 июн 2015,1022,13,False,False,зеленый глаз бывать дурочка сумасшедший
2240,dying,24 июн 2015,904,10,False,False,когда-нибудь
2241,dying,24 июн 2015,860,12,False,False,любить против
2242,dying,24 июн 2015,1731,18,False,False,любить красивый накатить дарить подарок дверь съебывать отсюда
2243,dying,24 июн 2015,838,4,False,False,сеть 15 минута назад
2244,dying,24 июн 2015,928,10,False,False,любить дурак
2245,dying,24 июн 2015,968,14,False,False,девушка орать обижаться любить
2246,dying,24 июн 2015,961,20,False,False,господи почему влюбляться именно идиот
2247,dying,24 июн 2015,1088,16,False,False,прекрасный чувство видеть сообщение 1 оно нужный человек
2248,dying,24 июн 2015,871,8,False,False,твой страничка часто свой
2249,dying,24 июн 2015,1052,15,False,False,папа египетский бог буква Ра Ра папа Ра рапапа рапапа тунайт
2250,dying,24 июн 2015,1242,10,False,False,давать поиграть телефон садиться сколько процент 99
2251,dying,24 июн 2015,1365,17,False,False,просрать лето естественно
2252,dying,24 июн 2015,1259,20,False,False,дождаться наш встреча обнимать твой плечо
2253,dying,24 июн 2015,886,5,False,False,любовь ненависть проигнорировать сообщение
2254,dying,24 июн 2015,1009,12,False,False,ужасный чувство очень хотеться человек это возможный
2255,dying,24 июн 2015,812,7,False,False,боже жарко
2256,dying,24 июн 2015,800,6,False,False,сегодня день лето
2257,dying,24 июн 2015,1031,13,False,False,эй либо отвечать либо выходить Вк бесить
2258,dying,24 июн 2015,1014,7,False,False,1 сообщение сколько счастие
2259,dying,24 июн 2015,1871,29,False,False,пацан дружить просто
2260,dying,24 июн 2015,1093,13,False,False,спасибо прекрасный момент
2261,dying,24 июн 2015,1083,2,False,False,баба грустить онлайн писать
2262,dying,24 июн 2015,1162,21,False,False,самый офигенный брат
2263,dying,24 июн 2015,1371,15,False,False,нравиться ставить сердечко
2264,dying,24 июн 2015,1045,25,False,False,рецепт счастие • брать • любить • держать объятие • отпускать
2265,dying,24 июн 2015,1110,9,False,False,знать чувствовать находиться рядом ...
2266,dying,24 июн 2015,1310,13,False,False,ревнивый льзя
2267,dying,23 июн 2015,1403,18,False,False,женский логика блин
2268,dying,23 июн 2015,1120,16,False,False,любить скучать нужный самый родной человек
2269,dying,23 июн 2015,1628,21,False,False,вестись внешность
2270,dying,23 июн 2015,1192,16,False,False,почему вечно 1 страшный 2 стеснительный 3 постоянно дома 4 странный
2271,dying,23 июн 2015,1363,35,False,False,любить это нужный офигеть нервы
2272,dying,23 июн 2015,1030,13,False,False,лето нужный комар
2273,dying,23 июн 2015,701,20,False,False,каждый девочка красивый заботливый добрый нежный милый очаровательный душевный незабываемый веселый энергичный чудесный романтичный симпатичный единственный ласковый желанный загадочный интриговать хороший скромный понимать улыбчивый честный обаятельный целеустремленный дивный женственный
2274,dying,23 июн 2015,1556,37,False,False,vk com id0 196712280 любить
2275,dying,23 июн 2015,803,11,False,False,почему никто любить
2276,dying,23 июн 2015,1171,21,False,False,карий глазок принцесса
2277,dying,23 июн 2015,757,15,False,False,человек который подымать настроение любить
2278,dying,23 июн 2015,576,6,False,False,серый глазок принцесса
2279,dying,23 июн 2015,494,19,False,False,характер месяц рождение январь добрый ласковый умный красивый февраль любимый умный скромный март влюблять милый добрый апрель симпатичный вредный май хороший умный злой красивый июнь терпеливый веселый счастливый быстрый июль красивый злой влюбляться август терпеливый хороший скромный сентябрь красивый умный злой красивый октябрь хороший ревнивый добрый умный ноябрь самостоятельный жизнерадостный ревнивый декабрь добрый смелый дерзкий ревнивый
2280,dying,23 июн 2015,1482,27,False,False,зеленый глазок принцесса
2281,dying,23 июн 2015,776,13,False,False,любить свой одноклассник косячить каждый угол наш класс мнение учитель самый плохой школа любить псих
2282,dying,23 июн 2015,913,14,False,False,голубой глазок принцесса
2283,dying,23 июн 2015,839,5,False,False,учебный год ныть высыпаться еле вставать лето семь утро просыпаться будильник организм сюрпрайз мазафак
2284,dying,23 июн 2015,1109,17,False,False,слишком смеяться это несерьезный слишком серьезный это смешной
2285,dying,23 июн 2015,1054,12,False,False,эй мальчик красивый глаз любить
2286,dying,23 июн 2015,394,23,False,False,добавлять запись страница узнавать думать твой друг 1 подруга 2 враг 3 знать 4 алкаш 5 красивый пара 6 любовник 7 идиот 8 9 красавица чудовище 10 спамер 11 псих 12 супруг 13 свой вариант
2287,dying,23 июн 2015,848,15,False,False,это девушка который мочь жить музыка
2288,dying,23 июн 2015,812,15,False,False,человек сначала молчать молчать срываться держать семеро
2289,dying,23 июн 2015,470,11,False,False,vk com id0 1425276312 красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный
2290,dying,23 июн 2015,1052,13,False,False,характер голубой глаз
2291,dying,23 июн 2015,953,15,False,False,карий глаз бывать бандитка
2292,dying,23 июн 2015,985,12,False,False,летний ночь еда комп кароче
2293,dying,23 июн 2015,1323,30,False,False,жить спокойно влюбляться
2294,dying,23 июн 2015,936,10,False,False,говорить любовь приходить наверно далеко стоять
2295,dying,23 июн 2015,1016,23,False,False,слушать н нечего отвечать
2296,dying,23 июн 2015,1345,17,False,False,дома ставить знак вопрос думать следить ахахах
2297,dying,23 июн 2015,912,9,False,False,почему никто любить
2298,dying,23 июн 2015,889,10,False,False,беречь
2299,dying,22 июн 2015,3233,47,False,False,хотеть обнимать
2300,dying,22 июн 2015,1283,5,False,False,создавать свой идеальный жизнь sims
2301,dying,22 июн 2015,1361,21,False,False,странный предмет мозги вроде адекватность
2302,dying,22 июн 2015,1451,17,False,False,эй парень свободный
2303,dying,22 июн 2015,1114,15,False,False,где-то магазин скучать шоколадка
2304,dying,22 июн 2015,1509,23,False,False,парень должный ухаживать девушка добиваться вк сердечко ставить
2305,dying,22 июн 2015,1041,18,False,False,кто-нибудь тайно влюбленный
2306,dying,22 июн 2015,1346,26,False,False,хороший глаз голубой
2307,dying,22 июн 2015,745,6,False,False,хотеть мороженое
2308,dying,22 июн 2015,1137,25,False,False,причина который объясняться весь поступок дура
2309,dying,22 июн 2015,904,13,False,False,приятно игнорать
2310,dying,22 июн 2015,898,25,False,False,музыка это мир
2311,dying,22 июн 2015,1653,24,False,False,любить добрый душа лан шутить жопастенький
2312,dying,22 июн 2015,834,36,False,False,смелый добавлять стена 1 сплетать браслет 2 давать свой номер телефон 3 обнимать встреча 4 подарить конфетка 5 кина запись стена 7 поцеловать щечка 8 сказать нравиться 9 написать стена хороший друг 10 сходить погулять 11 поставлять лайк ава 12 сказать комплимент 13 прокомментировать ава 14 скин 5 любимый песня
2313,dying,22 июн 2015,903,13,False,False,надеяться верить ждать
2314,dying,22 июн 2015,1078,13,False,False,девушка ревновать знать девушка способный
2315,dying,22 июн 2015,1092,14,False,False,ходить ручка пакет
2316,dying,22 июн 2015,919,16,False,False,когда-нибудь забывать переставать улыбаться каждый твой сообщение завтра месяц пока слишком сильно любить прощать
2317,dying,22 июн 2015,945,27,False,False,хороший подруга самый хороший
2318,dying,22 июн 2015,1118,8,False,False,пусть говорить гадость вырастать жирок
2319,dying,22 июн 2015,1116,11,False,False,безумно любить свой брат
2320,dying,22 июн 2015,1001,11,False,False,любить обнимать
2321,dying,22 июн 2015,658,7,False,False,милый ахуенный ревнивый красивый
2322,dying,22 июн 2015,978,14,False,False,писать онлайн
2323,dying,22 июн 2015,747,15,False,False,счастливый человек ваш жизнь
2324,dying,22 июн 2015,1341,21,False,False,изменяться ахуевать
2325,dying,22 июн 2015,1209,29,False,False,мама папа самый хороший любить
2326,dying,22 июн 2015,958,11,False,False,хотеть подарить огромный плюшевый мишка
2327,dying,22 июн 2015,1023,15,False,False,мочь жить музыка
2328,dying,22 июн 2015,908,26,False,False,болезнь проходить
2329,dying,22 июн 2015,908,10,False,False,лето море пляж
2330,dying,22 июн 2015,454,23,False,False,добавлять стена посмотреть хотеть 1 сп 2 любовь 3 дружба 4 встреча 5 поцелуй 6 погулять 7 обнимашка 8
2331,dying,22 июн 2015,849,12,False,False,хотеть хороший подруга съездить париж
2332,dying,22 июн 2015,1811,25,False,False,чета ваща оч
2333,dying,22 июн 2015,960,9,False,False,тупой мечта
2334,dying,21 июн 2015,1304,15,False,False,рано поздно использовать
2335,dying,21 июн 2015,1250,14,False,False,нужный человек который любить жизнь
2336,dying,21 июн 2015,1696,19,False,False,вести ребенок ребенок дебил
2337,dying,21 июн 2015,1247,18,False,False,язык девушка уходить вернуться ненавидеть любить весь отлично весь очень плохо
2338,dying,21 июн 2015,1357,12,False,False,чувство твой парень худой
2339,dying,21 июн 2015,1108,13,False,False,смеяться плакать
2340,dying,21 июн 2015,1096,25,False,False,забирать стена кто-то лайкнуть стенка пост значит соскучиться посмотреть одинокий
2341,dying,21 июн 2015,1085,16,False,False,скучать очень сильно
2342,dying,21 июн 2015,1169,9,False,False,пожалуйста влюбляться
2343,dying,21 июн 2015,763,21,False,False,че дура че родственный душа искать че крутой тип че автограф давать офигеть показываться
2344,dying,21 июн 2015,1411,25,False,False,предлагать погулять пойти
2345,dying,21 июн 2015,1412,31,False,False,девушка писать значит соскучиться писать значит ждать соскучиться ..
2346,dying,21 июн 2015,1240,22,False,False,ставить лайк чуточку нравиться
2347,dying,21 июн 2015,1209,23,False,False,спорить девушка сразу целовать
2348,dying,21 июн 2015,813,16,False,False,хороший подруга понимать слово
2349,dying,21 июн 2015,1265,13,False,False,водочка 13 настя
2350,dying,21 июн 2015,640,4,False,False,старый даша успокаиваться 13 скоро
2351,dying,21 июн 2015,1233,15,False,False,го любить
2352,dying,21 июн 2015,1033,12,False,False,хороший
2353,dying,21 июн 2015,1109,19,False,False,самый хороший брат
2354,dying,21 июн 2015,692,8,False,False,самый хороший братик
2355,dying,21 июн 2015,1189,18,False,False,хотеть подарить огромный плюшевый панда
2356,dying,21 июн 2015,835,27,False,False,предавать прощать уходить желать счастливый путь оставаться рядом ценить любить уважать
2357,dying,21 июн 2015,872,17,False,False,"эстафета селфи написать комментарий селфи "", сделать селфи течение 5 день"
2358,dying,21 июн 2015,842,11,False,False,фея это отмазка весь жизнь
2359,dying,21 июн 2015,1206,35,False,False,каждый иметь тысяча желание похудеть иметь деньги новый телефон человек больной рак желание побеждать свой болезнь знать 97 добавлять запись страница хотя 3 друг сделать это честь умирать бороться рак
2360,dying,21 июн 2015,1470,32,False,False,милый классно улыбаться никто догадываться это посвящаться
2361,dying,21 июн 2015,1004,25,False,False,самый волшебный цвет глаз это карий карий глаз иметь лишь человек искренний сердце верный отношение любимый человек
2362,dying,21 июн 2015,930,6,False,False,любить пожирать
2363,dying,21 июн 2015,972,13,False,False,девочка злой просто нужно часто обнимать
2364,dying,21 июн 2015,1262,27,False,False,рецепт счастие брать любить обнимать отпускать
2365,dying,21 июн 2015,1606,30,False,False,гулять подруга идти знать идти
2366,dying,21 июн 2015,1397,30,False,False,любить мама мальчик папа
2367,dying,20 июн 2015,1566,24,False,False,просто хотеть посвящать пост подруга спасибо терпеть
2368,dying,20 июн 2015,1022,18,False,False,находить лиза че лох лиза
2369,dying,20 июн 2015,953,11,False,False,находить даша че лох Дашы
2370,dying,20 июн 2015,524,11,False,False,находить полина че лох полина
2371,dying,20 июн 2015,1834,21,False,False,н м н е н н
2372,dying,20 июн 2015,1301,16,False,False,находить юля лох юля
2373,dying,20 июн 2015,807,11,False,False,находить алена че лох алена
2374,dying,20 июн 2015,753,13,False,False,находить наташа че лох наташа
2375,dying,20 июн 2015,832,14,False,False,находить лера че лох
2376,dying,20 июн 2015,672,15,False,False,vk com id0 1425276312 глаз прекрасный
2377,dying,20 июн 2015,987,18,False,False,кто-то уметь рисовать кто-то петь кто-то танцевать уметь косячить пустой место все-таки талант каждый
2378,dying,20 июн 2015,981,25,False,False,когда-нибудь видеть карий глаз солнце это заметно начало понимать описывать словом карий становиться лучик текучий золото очерчивать солнечный затмение карий глаз ничто скучный наступать поздний час становиться закат
2379,dying,20 июн 2015,1125,12,False,False,5 год хотеть ветеринар 8 год хотеть врач 13 год хотеть рок звезда согласный бомж
2380,dying,20 июн 2015,766,20,False,False,гулять настя писать настя звонить настя настя самый самый
2381,dying,20 июн 2015,1179,15,False,False,нравиться нормальный девочка платье туфля косметика т д нравиться машина стрелялка футбол т д
2382,dying,20 июн 2015,1246,28,False,False,спасибо мама тепло доброта спасибо любовь твой край всевышний благодарить спасибо родной
2383,dying,20 июн 2015,764,26,False,False,улыбаться течь слеза обижать сложно часто мечтать доверять делать глупость редко влюбляться долго любить
2384,dying,20 июн 2015,415,19,False,False,делать фото каждый день свой смена летний лагерь 1 день фото сосед комната 2 день фото дискотека 3 день фото плакат ваш отряд 4 день фото сончас 5 день ночной фото 6 день фото оставаться вкусняшка ваш комната 7 день фото вид окно ваш комната 8 день фото нравиться 9 день фото весь отряд 10 день фото самый высокий человек лагерь 11 день фото каждый комната твой отряд 12 день фото диджей 13 день фото самый низкий человек лагерь 14 день фото фон бассейн речка 15 день фото сидеть подоконник окно 16 день фото закат 17 день фото очак 18 день фото вожатый 19 день фото закрытие смена 20 день фото прощальный костер 21 день фото ворота лагерь
2385,dying,20 июн 2015,931,46,False,False,оценивать процент ко относиться 5 %- чмо 10 %- лох 15 %- дурак 20 %- ненавидеть 25 %- замечать 30 %- пойти 35 %- нормальный 40 %- 45 %- знакомый 50 %- приятель 55 %- друг 60 %- хороший друг 65 %- лапочка 70 %- нравиться 75 %- обожать 80 %- любить 85 %- хотеть 90 %- девушка парень 100 %- жена муж нажимать нравиться рассказывать друг заодно узнавать относиться
2386,dying,20 июн 2015,826,16,False,False,"многие писать мамин радость "", папин гордость "", сказать честно головной боль"
2387,dying,20 июн 2015,487,12,False,False,самый хороший одноклассник очень скучать лето делать репост обрадовать одноклассник
2388,dying,20 июн 2015,1605,16,False,False,сколько репост заслуживать слово папа
2389,dying,20 июн 2015,1475,23,False,False,расстраиваться второй половинка бог смотреть говорить хранить девочка кто-то особенный
2390,dying,20 июн 2015,873,18,False,False,лето нужно проводить друг
2391,dying,20 июн 2015,531,18,False,False,сегодня отвечать 1 любой вопрос кроме пароль логин добавлять стена закидывать вопрос :) игнорировать весело
2392,dying,20 июн 2015,1029,17,False,False,киндер слышь че дорога
2393,dying,20 июн 2015,1001,26,False,False,подруга шикарный
2394,dying,20 июн 2015,1149,12,False,False,хороший любимый слушать понимать любить идти сюда пообниматься мяу
2395,dying,20 июн 2015,1364,20,False,False,сообщение звонок ничто спасибо напоминать важный
2396,dying,20 июн 2015,842,8,False,False,шутка должный неожиданный лосось затаиваться куст черника
2397,dying,20 июн 2015,901,23,False,False,подруга самый хороший
2398,dying,20 июн 2015,632,7,False,False,человек улыбаться часто это простой
2399,dying,20 июн 2015,833,6,False,False,девушка предупреждать осторожный
2400,dying,20 июн 2015,926,5,False,False,мочь знать обо спать пить
2401,dying,20 июн 2015,812,14,False,False,девушка очень странный предмет вроде добрый вроде
2402,dying,20 июн 2015,832,30,False,False,ребята класс красивый крутой умный сильный девчата милый пацан красавчик Крч любить ребята самый хороший класс
2403,dying,20 июн 2015,831,36,False,False,слагать свой имя A хотеть б любить выпивать очень креативный полный идея г любить пожирать д офигенский целоваться е обалденно стильный позволять говорить делать з привлекательный внешность характер выделяться толпа человек обожать л дикий сумасшедший м любить н очень творческий любить выпивать п божественно целоваться P самый популярный среди свой круг общение очень сумасшедший т легко влюбляться верный любить ф нравиться остужать пыл х судить поверхностно ц очень своеобразный взгляд жизнь ш мочь любой закрывать рот э самый хороший возлюбленная который показывать
2404,dying,19 июн 2015,999,15,False,False,находить алина че лох алина
2405,dying,19 июн 2015,585,11,False,False,находить лиза че лох лиза
2406,dying,19 июн 2015,740,9,False,False,находить даша че лох Дашы
2407,dying,19 июн 2015,463,8,False,False,находить полина че лох полина
2408,dying,19 июн 2015,1054,16,False,False,находить юля лох юля
2409,dying,19 июн 2015,1205,17,False,False,х ч н м р е
2410,dying,19 июн 2015,517,5,False,False,находить алена че лох алена
2411,dying,19 июн 2015,330,6,False,False,находить наташа че лох наташа
2412,dying,19 июн 2015,1978,25,False,False,логика девушка онлайн онлайн ясный
2413,dying,19 июн 2015,1265,13,False,False,влюбляться страдать дабудить дабудай
2414,dying,19 июн 2015,1128,15,False,False,обнимать кто-нибудь пожалуйста
2415,dying,19 июн 2015,1013,26,False,False,р самый ебать ннай вещь т долбать мир н который разделять е
2416,dying,19 июн 2015,1458,27,False,False,тили тили трали-вали пол июнь проебывать
2417,dying,19 июн 2015,1111,12,False,False,2014 лола 2015 кек 2016 удивлять че
2418,dying,19 июн 2015,468,15,False,False,vk com id0 1425276312 идеальный
2419,dying,19 июн 2015,683,17,False,False,любить трубка бросать любить грязь мешать любить ценить дорожить каждый пять минута звонить любить глядеть налево любить отвечать смело любить ехать край свет любить скрывать это
2420,dying,19 июн 2015,1588,16,False,False,кричать хотеть простой никто выбирать ромашка среди роза
2421,dying,19 июн 2015,1206,18,False,False,хотеть фото
2422,dying,19 июн 2015,1063,20,False,False,красивый шуточка
2423,dying,19 июн 2015,836,15,False,False,подруга это святой особенно звать настя
2424,dying,19 июн 2015,831,14,False,False,киндер слышь че дорога
2425,dying,19 июн 2015,1463,16,False,False,любить любить футбол
2426,dying,19 июн 2015,776,13,False,False,минус лето гребаный насекомое тысяча усик длина жизнь размер дверь ползти лететь
2427,dying,19 июн 2015,1509,15,False,False,винишко наливать ка 13 настя
2428,dying,19 июн 2015,260,0,False,False,странно смайлик выходить нажимать
2429,dying,19 июн 2015,847,17,False,False,фантазия наркотик неплохо
2430,dying,19 июн 2015,1459,24,False,False,зеленый глазок принцесса
2431,dying,19 июн 2015,757,8,False,False,хех лето заканчиваться
2432,dying,19 июн 2015,1169,11,False,False,мечтать море солнце яхта рядом тонуть
2433,dying,19 июн 2015,752,14,False,False,хотеть хороший подруга съездить лондон
2434,dying,19 июн 2015,838,5,False,False,скоро наступать время завтрак обед ужин арбуз
2435,dying,19 июн 2015,742,6,False,False,прекрасный день погулять комната убирать диванчик лежать лень
2436,dying,19 июн 2015,947,13,False,False,наплевать правда
2437,dying,19 июн 2015,2071,72,False,False,младший прятать рука рубашка говорить человек потерять рука перезагружать видеоигра знать проигрывать спать весь игрушка никто обижаться ручка несколько цветок пытаться нажимать весь кнопка сразу самый сложный решение определять игра сыграть ждать дверь напугать кто-то уходить слишком долго притворяться спать относить кровать думать луна следовать машина смотреть капля дождь скатываться окно дело вид это гонка садиться компьютер просто порисовать Paint единственный вещь который должный заботиться это тамагочи единственный фальшивый друг который невидимый проглатывать семя напугать смерть из-за дерево расти наш живот разбивать коленка лечиться простой разбитый сердце помнить ребенок мочь дождаться повзрослеть ... офф черт взять думать
2438,dying,19 июн 2015,940,17,False,False,музыка
2439,dying,19 июн 2015,1000,13,False,False,каждый должный свой хомячок
2440,dying,19 июн 2015,1108,17,False,False,кед это любимый каблук
2441,dying,18 июн 2015,434,16,False,False,знать 1 интернет 2 сайт вконтакте 3 это читать 5 замечать отсутствовать пункт 4 6 это проверять 7 улыбаться пусть веселый настроение добавлять стена порадовать друг
2442,dying,18 июн 2015,707,21,False,False,делать счастливый хороший подруга животное кофей чай интернет еда
2443,dying,18 июн 2015,828,10,False,False,нормальный пока встречать лера
2444,dying,18 июн 2015,409,7,False,False,нормальный пока встречать полина
2445,dying,18 июн 2015,608,10,False,False,нормальный пока встречать алина
2446,dying,18 июн 2015,643,19,False,False,нормальный пока встречать катя
2447,dying,18 июн 2015,545,18,False,False,нормальный пока встречать маша
2448,dying,18 июн 2015,334,1,False,False,нормальный пока встречать алена
2449,dying,18 июн 2015,665,12,False,False,нормальный пока встречать аня
2450,dying,18 июн 2015,675,19,False,False,нормальный пока встречать вика
2451,dying,18 июн 2015,683,12,False,False,нормальный пока встречать даша
2452,dying,18 июн 2015,673,9,False,False,лайк загадывать желание репост оно сбываться
2453,dying,18 июн 2015,1023,25,False,False,спасибо друг терпеть весь истерика идиотский характер поведение душа спасибо любимый
2454,dying,18 июн 2015,2124,58,False,False,поцеловать щечка встреча лайкнуть запись репост зассать
2455,dying,18 июн 2015,444,20,False,False,нравиться смелый добавлять запись страница 1 глаз 2 волос 3 губа 4 рука 5 характер 6 ум 7 юмор 8 фигура 9 доброта 10 простота 11 честность 12 красота 13 голос
2456,dying,18 июн 2015,1051,18,False,False,младший прятать рука рубашка говорить человек потерять рука перезагружать видеоигра знать проигрывать спать весь игрушка никто обижаться ручка несколько цветок пытаться нажимать весь кнопка сразу самый сложный решение определять игра сыграть ждать дверь напугать кто-то уходить слишком долго притворяться спать относить кровать думать луна следовать машина смотреть капля дождь скатываться окно дело вид это гонка садиться компьютер просто порисовать Paint единственный вещь который должный заботиться это тамагочи единственный фальшивый друг который невидимый проглатывать семя напугать смерть из-за дерево расти наш живот разбивать коленка лечиться простой разбитый сердце помнить ребенок мочь дождаться повзрослеть ... офф черт взять думать
2457,dying,18 июн 2015,1176,13,False,False,первый любовь самый сильный помнить конец жизнь
2458,dying,18 июн 2015,840,10,False,False,хреновый человек жизнерадостный вообще нихренный радовать
2459,dying,18 июн 2015,1134,30,False,False,карий глаз принадлежать зачастую привлекательный чувственный человек
2460,dying,18 июн 2015,379,18,False,False,милашка красавица вредина хороший плохой любимый девушка сестра хороший подруга свой вариант
2461,dying,18 июн 2015,403,17,False,False,написать свой имя смайлик б г д е з л м н п р т ф х ч ш э ю
2462,dying,18 июн 2015,1126,10,False,False,сказать ангел существовать просто земля называть мама
2463,dying,18 июн 2015,611,9,False,False,купаться
2464,dying,18 июн 2015,923,25,False,False,голубой глазок принцесса голубой глазок красотка голубой глазок ангелочек голубой глазок счастливый голубой глазок ахуенный иметь подруга голубой глазок круто Крч говорить супер девочка голубой глазок ...
2465,dying,18 июн 2015,452,15,False,False,зайчонок приносить удача добавлять страница `(\(\ =':') ..
2466,dying,18 июн 2015,769,23,False,False,ценить свой хороший подруга отдавать никто
2467,dying,18 июн 2015,978,16,False,False,голубой глаз срывать тормоз
2468,dying,18 июн 2015,495,23,False,True,знакомство секс спонсор казань 18 июн 2015 0 25
2469,dying,18 июн 2015,645,6,False,False,хотеть хороший подруга съездить париж
2470,dying,18 июн 2015,1056,5,False,False,примерочный мама закрывать нужный значит никто нужный господи мама жестоко ранить сердце платить
2471,dying,18 июн 2015,866,9,False,False,сказать ангел существовать просто земля называть мама
2472,dying,18 июн 2015,264,9,False,True,Drear pineapple ;( 12 июн 2015 19 47
2473,dying,18 июн 2015,1177,18,False,False,находить алина че лох алина
2474,dying,18 июн 2015,945,12,False,False,го обниматься
2475,dying,18 июн 2015,557,22,False,False,vk com id0 1425276312 глаз прекрасный
2476,dying,18 июн 2015,826,9,False,False,хотеться уезжать море
2477,dying,18 июн 2015,588,5,False,False,подруга это святой особенно звать даша
2478,dying,18 июн 2015,989,13,False,False,ох фраза обида обида просто рука сломать
2479,dying,18 июн 2015,733,47,False,False,человек сниться пн вт уважать вт ср думать ср чт сниться чт пт любить нравиться пт сб ревновать сб вс обижаться вс пн ждать встреча брать стена потерять
2480,dying,18 июн 2015,1157,9,False,False,привет привет ладно навязываться
2481,dying,18 июн 2015,544,15,False,False,18 июнь это день парень обязанный подарить девушка мороженка добавлять стена пусть знать
2482,dying,18 июн 2015,1057,12,False,False,любимый фраза мама вечно жопа
2483,dying,17 июн 2015,987,5,False,False,познакомиться это парень это кот это парень
2484,dying,17 июн 2015,687,26,False,False,сегодня отвечать 1 любой вопрос кроме пароль логин добавлять стена закидывать вопрос :) игнорировать весело
2485,dying,17 июн 2015,543,13,False,False,vk com id0 1425276312 принцесск
2486,dying,17 июн 2015,399,34,False,False,находить отличаться смайлик последний счет 3 загадывать желание 1 2 3 ________________________ добавлять стена твой желание обязательно сбываться добавлять наоборот исполняться
2487,dying,17 июн 2015,1320,23,False,False,характер зеленый глаз
2488,dying,17 июн 2015,1213,15,False,False,счастие голубой глаз
2489,dying,17 июн 2015,1615,6,False,False,репост элитка лайк принцесск
2490,dying,17 июн 2015,825,9,False,False,хороший новость 1 сегодня лето 2 завтра лето 3 месяц лето
2491,dying,17 июн 2015,1008,10,False,False,грусть это видеть твой близкий подруга дружить кто-то
2492,dying,17 июн 2015,915,29,False,False,самый классный друг
2493,dying,17 июн 2015,1003,22,False,False,кареглазый это нежность любить искренне горячо отличаться верность выбирать
2494,dying,17 июн 2015,1161,14,False,False,че влюбляться
2495,dying,17 июн 2015,283,13,False,False,находить отличаться смайлик последний счет 3 загадывать желание 1 2 3 ________________________ добавлять стена твой желание обязательно сбываться добавлять наоборот исполняться
2496,dying,17 июн 2015,763,22,False,False,забирать стена кто-то лайкнуть стенка пост значит соскучиться посмотреть одинокий
2497,dying,17 июн 2015,1266,25,False,False,хотеть погулять лайк пост
2498,dying,17 июн 2015,878,11,False,False,парень завоевывать сердце девушка нужно приходить еда
